247.00,58.00,11.00,6.00,6.00,1.00,0.00,9.00,7589.00,32939.00,7.00,21731.00,12922.00,6438.00,45505.00,32443.00,5993.00,16933.00,736930.00,800000.00,421961.24,19498.76,1057.51,245860354.17,1348634.02,27.48,7.00,19.48,1.00,74.31,73.31,1.00,84697.69,10744.21,135.29,1732.94,10.58
53.00,326.00,14.00,1.00,8.00,8.00,6.00,8.00,7020.00,55415.00,5.00,18856.00,13366.00,7430.00,35561.00,27836.00,6199.00,23496.00,700526.00,800000.00,92732.45,5988.60,475.75,92988328.96,1481079.51,34.57,2.00,18.57,14.00,86.30,72.30,14.00,93951.03,2626.21,163.17,423.58,4.76
188.00,30.00,13.00,3.00,4.00,8.00,4.00,0.00,7254.00,45679.00,8.00,26417.00,18991.00,6826.00,38588.00,25131.00,6013.00,17340.00,282012.00,800000.00,66114.81,3563.49,238.31,49829066.78,846196.43,19.75,4.00,3.75,12.00,15.75,3.75,12.00,85335.04,1762.53,53.26,284.28,2.38
316.00,53.00,12.00,6.00,0.00,3.00,8.00,4.00,6836.00,36092.00,8.00,24937.00,19759.00,11817.00,63872.00,37793.00,6193.00,24858.00,571240.00,800000.00,341977.24,15973.15,881.40,207310132.94,1458186.64,30.47,7.00,12.47,11.00,49.82,38.82,11.00,91708.92,8734.13,158.16,1408.73,8.81
43.00,126.00,14.00,7.00,7.00,2.00,8.00,3.00,5749.00,28876.00,5.00,15082.00,19165.00,7056.00,64007.00,46703.00,6729.00,17427.00,551343.00,800000.00,223437.99,9689.44,469.17,100335580.32,829375.38,26.18,8.00,8.18,10.00,27.48,17.48,10.00,71525.78,5590.42,51.17,901.68,4.69
330.00,162.00,9.00,9.00,4.00,8.00,9.00,3.00,4139.00,55810.00,8.00,25131.00,17731.00,6993.00,46309.00,31245.00,6975.00,18079.00,612169.00,800000.00,846849.55,38772.23,2070.84,456000689.76,2605230.27,43.06,10.00,16.06,17.00,71.91,54.91,17.00,66389.18,21506.86,504.86,3468.85,20.71
232.00,73.00,13.00,8.00,7.00,4.00,4.00,2.00,5266.00,42751.00,8.00,16527.00,20571.00,8958.00,67015.00,48535.00,5562.00,21447.00,306562.00,800000.00,423639.55,18506.37,908.86,212388047.52,1466348.03,26.51,9.00,9.51,8.00,30.77,22.77,8.00,76905.07,10620.49,159.94,1712.98,9.09
54.00,192.00,9.00,4.00,2.00,4.00,1.00,0.00,4242.00,30983.00,6.00,24556.00,17799.00,7018.00,46746.00,34743.00,7023.00,18035.00,496122.00,800000.00,91624.63,5185.54,365.57,54085893.05,1147305.65,15.09,5.00,5.09,5.00,10.09,5.09,5.00,62385.15,2481.03,97.91,400.17,3.66
295.00,204.00,13.00,8.00,8.00,7.00,5.00,2.00,4634.00,54187.00,5.00,22145.00,14320.00,9233.00,62379.00,32809.00,5796.00,20184.00,335865.00,800000.00,752773.29,34824.14,1892.09,424461556.86,2764125.32,36.27,9.00,15.27,12.00,54.93,42.93,12.00,72194.51,19173.53,568.33,3092.51,18.92
307.00,358.00,14.00,4.00,4.00,2.00,4.00,7.00,7143.00,34231.00,5.00,24642.00,20916.00,9450.00,63074.00,38234.00,7336.00,21565.00,426907.00,800000.00,651579.97,36506.05,2546.77,503328339.84,3735444.94,38.08,5.00,27.08,6.00,167.62,161.62,6.00,88269.97,17586.02,1037.93,2836.46,25.47
196.00,309.00,12.00,9.00,4.00,2.00,2.00,3.00,8187.00,36537.00,8.00,22798.00,19911.00,9693.00,49516.00,37996.00,7123.00,24536.00,504842.00,800000.00,923665.94,41382.58,2129.17,602690906.96,2772930.05,30.80,10.00,16.80,4.00,62.45,58.45,4.00,100773.64,23316.67,571.95,3760.75,21.29
440.00,387.00,13.00,1.00,4.00,3.00,1.00,5.00,7992.00,32335.00,8.00,16296.00,14229.00,6900.00,40618.00,48641.00,7428.00,23445.00,737611.00,800000.00,181079.92,20821.11,2232.88,389010954.98,4649577.16,34.13,2.00,28.13,4.00,153.59,149.59,4.00,97076.63,6548.16,1608.09,1056.15,22.33
462.00,111.00,9.00,2.00,8.00,7.00,3.00,9.00,4950.00,44720.00,7.00,19166.00,12510.00,9656.00,67316.00,39597.00,5679.00,23322.00,627705.00,800000.00,208103.69,14845.26,1268.52,187528886.30,2551608.94,37.82,3.00,24.82,10.00,148.70,138.70,10.00,77628.29,6112.31,484.30,985.86,12.69
64.00,272.00,9.00,1.00,0.00,4.00,2.00,9.00,7094.00,36655.00,5.00,21473.00,15770.00,8836.00,35798.00,46036.00,6691.00,20465.00,658800.00,800000.00,64941.18,5063.32,457.38,72065048.98,1486640.90,28.10,2.00,20.10,6.00,86.81,80.81,6.00,86745.64,1974.42,164.40,318.45,4.57
318.00,229.00,12.00,6.00,6.00,6.00,2.00,4.00,8817.00,35959.00,7.00,17437.00,20862.00,10594.00,45354.00,46497.00,6093.00,22723.00,400080.00,800000.00,640884.16,32625.08,2036.15,498931819.67,3040625.54,34.49,7.00,19.49,8.00,88.96,80.96,8.00,102283.33,16786.80,687.72,2707.55,20.36
338.00,138.00,15.00,2.00,9.00,7.00,9.00,1.00,7821.00,46250.00,6.00,27382.00,20000.00,7873.00,45083.00,39295.00,6235.00,22740.00,678489.00,800000.00,132484.20,9500.75,814.69,164832522.22,2433489.81,31.30,3.00,12.30,16.00,40.30,24.30,16.00,96993.73,3899.01,440.50,628.87,8.15
459.00,87.00,11.00,7.00,9.00,0.00,0.00,4.00,6865.00,35545.00,9.00,18756.00,14705.00,11899.00,46393.00,34062.00,6710.00,20498.00,744263.00,800000.00,591668.44,27923.31,1566.02,361428420.44,2251633.01,23.99,8.00,15.99,0.00,59.95,59.95,0.00,85595.89,15155.99,377.12,2444.52,15.66
106.00,496.00,10.00,2.00,8.00,7.00,4.00,5.00,7685.00,33730.00,7.00,23440.00,20627.00,6940.00,41554.00,47263.00,6513.00,16448.00,748528.00,800000.00,172012.13,12689.95,1108.42,187914862.24,2583600.79,32.96,3.00,18.96,11.00,94.12,83.12,11.00,84800.04,5117.48,496.52,825.40,11.08
256.00,101.00,12.00,3.00,3.00,5.00,9.00,7.00,4898.00,49441.00,7.00,19910.00,17521.00,11449.00,56094.00,27898.00,6640.00,23868.00,568478.00,800000.00,220729.72,12408.99,868.77,156669039.90,1811808.56,36.54,4.00,18.54,14.00,92.39,78.39,14.00,78891.22,5964.01,244.18,961.94,8.69
458.00,205.00,12.00,8.00,9.00,9.00,0.00,1.00,8212.00,35736.00,5.00,22859.00,20335.00,7528.00,67714.00,43722.00,6871.00,17948.00,388525.00,800000.00,748096.34,37135.27,2241.41,546630567.59,3452560.58,34.82,9.00,16.82,9.00,43.47,34.47,9.00,90732.88,19447.61,886.68,3136.71,22.41
69.00,253.00,15.00,4.00,4.00,1.00,0.00,6.00,8369.00,43286.00,7.00,22476.00,21862.00,7094.00,40526.00,45788.00,6833.00,17701.00,379036.00,800000.00,253260.70,12397.65,733.93,181315037.77,1488731.73,21.61,5.00,15.61,1.00,57.15,56.15,1.00,93097.14,6556.71,164.86,1057.53,7.34
254.00,453.00,14.00,9.00,7.00,0.00,6.00,9.00,6495.00,48110.00,9.00,22839.00,12677.00,10867.00,67547.00,47956.00,5681.00,20430.00,301133.00,800000.00,2264271.26,97701.88,4684.68,1271085954.27,3822060.85,46.46,10.00,30.46,6.00,213.76,207.76,6.00,85113.52,56576.05,1086.62,9125.17,46.85
374.00,104.00,12.00,6.00,8.00,9.00,1.00,0.00,7253.00,31248.00,6.00,27426.00,15417.00,10248.00,48472.00,32352.00,6861.00,19364.00,332625.00,800000.00,342829.46,17485.99,1094.03,234712755.82,2222204.94,26.86,7.00,9.86,10.00,19.86,9.86,10.00,85450.36,8985.06,367.33,1449.20,10.94
264.00,471.00,9.00,1.00,6.00,1.00,3.00,8.00,4339.00,36453.00,6.00,21332.00,19545.00,9454.00,46197.00,45954.00,6932.00,23899.00,587856.00,800000.00,156428.31,17586.75,1871.78,239290522.58,3973233.20,35.63,2.00,29.63,4.00,197.94,193.94,4.00,72592.23,5594.51,1174.28,902.34,18.72
351.00,352.00,13.00,7.00,4.00,2.00,8.00,8.00,6854.00,28630.00,9.00,27874.00,13309.00,7037.00,36187.00,40493.00,5905.00,17407.00,451458.00,800000.00,1484587.75,70202.80,3949.23,825121838.81,3960559.37,47.57,8.00,29.57,10.00,203.32,193.32,10.00,79788.35,38050.34,1166.80,6137.15,39.49
497.00,451.00,13.00,7.00,1.00,2.00,5.00,1.00,8666.00,44201.00,8.00,17442.00,11988.00,10684.00,46507.00,45812.00,6190.00,17606.00,698852.00,800000.00,1012374.08,57136.41,4016.43,954455392.76,5334553.85,40.17,8.00,25.17,7.00,60.26,53.26,7.00,95348.06,27388.53,2116.80,4417.50,40.16
524.00,210.00,11.00,1.00,7.00,2.00,3.00,2.00,6245.00,28582.00,9.00,23041.00,14517.00,6990.00,40895.00,30196.00,5695.00,23830.00,505351.00,800000.00,103192.20,13067.78,1444.23,215366056.27,3737721.42,26.59,2.00,19.59,5.00,63.05,58.05,5.00,84900.92,3918.67,1039.19,632.04,14.44
32.00,361.00,13.00,7.00,5.00,0.00,8.00,4.00,4154.00,52025.00,9.00,23529.00,12974.00,10496.00,60995.00,33718.00,5845.00,20290.00,665182.00,800000.00,421207.79,18417.09,906.07,205474435.46,1211044.85,27.37,8.00,11.37,8.00,40.24,32.24,8.00,69209.63,10562.16,109.09,1703.57,9.06
243.00,159.00,15.00,9.00,1.00,7.00,8.00,4.00,6676.00,42961.00,8.00,21356.00,20964.00,7070.00,46732.00,29299.00,5656.00,19557.00,366379.00,800000.00,900258.20,38183.91,1768.07,487652620.24,2214793.99,40.83,10.00,15.83,15.00,73.97,58.97,15.00,84050.67,22391.30,364.88,3611.50,17.68
348.00,61.00,13.00,3.00,1.00,0.00,8.00,6.00,5081.00,40203.00,5.00,27094.00,21082.00,8358.00,39210.00,38394.00,6436.00,22015.00,373638.00,800000.00,201245.11,10965.53,742.36,128362490.42,1641671.19,28.28,4.00,16.28,8.00,69.92,61.92,8.00,75542.38,5383.40,200.47,868.29,7.42
384.00,419.00,14.00,8.00,3.00,2.00,8.00,6.00,7728.00,34801.00,5.00,17990.00,18121.00,7394.00,53693.00,36811.00,5681.00,19686.00,322057.00,800000.00,1795288.14,83402.93,4562.57,1114846521.42,4519644.35,48.06,9.00,29.06,10.00,180.48,170.48,10.00,89719.87,45781.53,1519.47,7384.12,45.63
189.00,518.00,11.00,7.00,9.00,3.00,4.00,1.00,4799.00,49805.00,9.00,26098.00,17300.00,6715.00,54139.00,43968.00,6859.00,21123.00,646163.00,800000.00,695198.22,36184.31,2322.18,473545193.14,3525554.40,32.14,8.00,17.14,7.00,42.20,35.20,7.00,74551.71,18333.03,924.57,2956.94,23.22
89.00,415.00,15.00,2.00,3.00,4.00,9.00,6.00,7089.00,28768.00,9.00,27010.00,15708.00,6610.00,46082.00,38847.00,5771.00,16465.00,341930.00,800000.00,200392.10,12054.89,901.47,153169034.18,2165462.61,34.61,3.00,18.61,13.00,94.68,81.68,13.00,80081.32,5537.28,348.81,893.11,9.01
432.00,321.00,9.00,4.00,7.00,3.00,5.00,8.00,4325.00,29236.00,5.00,25108.00,17530.00,9373.00,45143.00,39361.00,7404.00,19630.00,575671.00,800000.00,644987.73,40672.64,3169.00,434286082.19,4195908.68,43.62,5.00,30.62,8.00,212.81,204.81,8.00,64839.59,18113.76,1309.59,2921.57,31.69
107.00,297.00,9.00,6.00,1.00,8.00,8.00,0.00,7517.00,39075.00,9.00,24563.00,17732.00,7724.00,60816.00,28925.00,7172.00,18040.00,320062.00,800000.00,264419.40,14074.13,927.73,201914495.11,2008638.36,31.91,7.00,8.91,16.00,24.91,8.91,16.00,87188.77,7021.43,300.11,1132.49,9.28
162.00,77.00,10.00,3.00,4.00,7.00,1.00,5.00,8010.00,42956.00,9.00,16189.00,12422.00,9677.00,48310.00,37479.00,7108.00,18052.00,454979.00,800000.00,112807.24,6540.96,472.45,96412794.01,1258445.78,25.08,4.00,13.08,8.00,48.49,40.49,8.00,91338.99,3078.98,117.80,496.61,4.72
418.00,89.00,10.00,4.00,6.00,7.00,3.00,3.00,8141.00,42528.00,7.00,28184.00,19790.00,8159.00,47451.00,30418.00,5785.00,18348.00,537472.00,800000.00,258556.71,14881.42,1067.07,224075441.83,2173275.49,29.14,5.00,14.14,10.00,55.81,45.81,10.00,92313.27,7039.89,351.33,1135.47,10.67
260.00,270.00,14.00,3.00,4.00,5.00,1.00,3.00,4597.00,44356.00,5.00,17825.00,15903.00,9493.00,40533.00,29729.00,5989.00,19768.00,662950.00,800000.00,259002.04,16731.56,1329.55,213809789.04,2985383.95,27.75,4.00,17.75,6.00,68.93,62.93,6.00,69600.96,7335.86,662.95,1183.20,13.30
311.00,400.00,10.00,8.00,7.00,1.00,0.00,7.00,4722.00,43888.00,8.00,28946.00,21426.00,8769.00,45160.00,27819.00,7099.00,23314.00,302999.00,800000.00,1445621.15,69073.43,3947.47,797713510.41,3974127.79,38.14,9.00,28.14,1.00,172.94,171.94,1.00,76024.47,37162.58,1174.81,5993.96,39.47
300.00,79.00,15.00,5.00,2.00,6.00,5.00,2.00,4940.00,36253.00,7.00,27791.00,11928.00,10991.00,57897.00,25726.00,5635.00,22191.00,278883.00,800000.00,289431.10,14066.69,824.24,156004845.88,1734625.84,27.70,6.00,10.70,11.00,37.94,26.94,11.00,74418.72,7477.33,223.82,1206.02,8.24
423.00,311.00,15.00,9.00,2.00,6.00,6.00,8.00,6354.00,45851.00,5.00,28351.00,18438.00,9426.00,36772.00,38687.00,6162.00,16432.00,486293.00,800000.00,2324810.81,100517.64,4839.01,1261135815.15,4086787.12,52.14,10.00,30.14,12.00,211.49,199.49,12.00,77288.66,58120.38,1242.36,9374.25,48.39
173.00,375.00,10.00,1.00,1.00,7.00,1.00,5.00,6514.00,43296.00,8.00,29704.00,15183.00,10333.00,53427.00,40414.00,7276.00,18149.00,699479.00,800000.00,93525.97,9714.18,1004.73,156417547.34,2869923.52,30.24,2.00,20.24,8.00,100.33,92.33,8.00,80918.42,3220.31,612.67,519.40,10.05
317.00,149.00,10.00,6.00,6.00,7.00,3.00,1.00,4465.00,34358.00,5.00,23566.00,19417.00,10559.00,40901.00,30004.00,6818.00,23541.00,555228.00,800000.00,363905.05,19350.63,1274.10,222669816.58,2448806.13,29.37,7.00,12.37,10.00,34.45,24.45,10.00,72433.22,9660.27,446.06,1558.11,12.74
236.00,335.00,14.00,3.00,5.00,4.00,9.00,5.00,5262.00,33410.00,8.00,23160.00,17134.00,9957.00,50277.00,35901.00,7397.00,17033.00,582583.00,800000.00,351305.45,21622.97,1650.32,263100797.20,3168181.42,38.56,4.00,21.56,13.00,114.93,101.93,13.00,68787.52,9783.54,746.63,1577.99,16.50
326.00,100.00,11.00,4.00,1.00,2.00,6.00,8.00,8936.00,44661.00,6.00,22515.00,21840.00,6610.00,64896.00,36761.00,6254.00,18041.00,375579.00,800000.00,349746.68,18632.94,1229.55,284960463.91,2034419.16,34.03,5.00,21.03,8.00,107.31,99.31,8.00,97654.39,9289.89,307.87,1498.37,12.30
428.00,318.00,12.00,2.00,7.00,1.00,6.00,5.00,8625.00,35320.00,7.00,29837.00,11316.00,9369.00,64828.00,25833.00,7083.00,24777.00,721840.00,800000.00,273030.59,22876.24,2149.91,412967664.53,4156876.13,35.95,3.00,25.95,7.00,140.73,133.73,7.00,103827.98,8548.15,1285.34,1378.73,21.50
69.00,337.00,11.00,1.00,9.00,5.00,1.00,4.00,4303.00,38466.00,8.00,24569.00,17319.00,10948.00,63298.00,25831.00,7394.00,23907.00,335642.00,800000.00,62440.65,5066.49,468.08,66755287.88,1718189.79,21.62,2.00,13.62,6.00,51.75,45.75,6.00,73005.49,1929.22,219.60,311.16,4.68
206.00,309.00,12.00,7.00,7.00,9.00,6.00,2.00,6415.00,31433.00,5.00,28208.00,18181.00,10559.00,46815.00,37049.00,6097.00,20430.00,749496.00,800000.00,623497.05,30598.67,1817.87,382745607.90,2842788.10,38.61,8.00,15.61,15.00,59.15,44.15,15.00,81024.28,16153.83,601.13,2605.46,18.18
515.00,300.00,14.00,4.00,8.00,2.00,6.00,3.00,6894.00,55128.00,6.00,16975.00,17978.00,7391.00,57685.00,43312.00,7483.00,21831.00,311914.00,800000.00,558617.31,35312.53,2756.98,577843565.44,4428900.06,37.15,5.00,24.15,8.00,101.35,93.35,8.00,90736.06,15701.58,1459.06,2532.51,27.57
56.00,476.00,12.00,7.00,0.00,3.00,6.00,8.00,7342.00,51618.00,6.00,21452.00,19383.00,10560.00,52286.00,25823.00,7368.00,17716.00,751260.00,800000.00,765345.13,34099.92,1737.15,483334773.27,1839624.26,37.16,8.00,20.16,9.00,98.80,89.80,9.00,87243.53,19290.60,251.73,3111.39,17.37
223.00,343.00,15.00,6.00,0.00,5.00,8.00,7.00,5171.00,31667.00,6.00,20745.00,18804.00,9739.00,50837.00,33186.00,6226.00,16620.00,337571.00,800000.00,924208.02,43823.60,2475.66,450281063.31,3116241.66,44.33,7.00,24.33,13.00,147.83,134.83,13.00,66940.98,23706.32,722.35,3823.60,24.76
313.00,483.00,15.00,7.00,8.00,3.00,7.00,7.00,8297.00,40371.00,5.00,19410.00,14897.00,11326.00,40653.00,26516.00,7239.00,22087.00,580124.00,800000.00,1658054.27,77971.61,4348.67,1162522073.85,4381041.55,47.94,8.00,29.94,10.00,199.55,189.55,10.00,98189.08,42428.81,1427.70,6843.36,43.49
106.00,427.00,10.00,1.00,6.00,5.00,1.00,6.00,6243.00,41612.00,8.00,16630.00,13515.00,6331.00,42511.00,32186.00,5731.00,21568.00,719299.00,800000.00,93131.46,8391.62,817.41,124465617.02,2397168.20,27.64,2.00,19.64,6.00,96.42,90.42,6.00,83720.79,3007.35,427.44,485.06,8.17
143.00,496.00,15.00,4.00,9.00,8.00,3.00,1.00,8315.00,39096.00,5.00,21632.00,21621.00,11489.00,43359.00,32665.00,5902.00,22915.00,300576.00,800000.00,346279.96,20081.37,1450.67,320559245.70,3000823.80,30.82,5.00,14.82,11.00,40.96,29.96,11.00,99300.84,9451.87,669.83,1524.50,14.51
502.00,164.00,13.00,5.00,4.00,7.00,2.00,4.00,4630.00,42332.00,6.00,29320.00,16546.00,11419.00,62386.00,32437.00,5880.00,17710.00,544692.00,800000.00,586607.52,31316.08,2071.43,357421074.94,3232997.89,35.35,6.00,20.35,9.00,95.08,86.08,9.00,66619.72,15591.33,777.49,2514.73,20.71
96.00,422.00,9.00,2.00,3.00,7.00,8.00,5.00,4173.00,35781.00,5.00,17674.00,16065.00,9980.00,36699.00,43186.00,6671.00,22202.00,600167.00,800000.00,139945.39,10402.30,912.93,124391745.28,2267897.80,35.56,3.00,17.56,15.00,87.96,72.96,15.00,68682.88,4175.61,382.59,673.49,9.13
309.00,441.00,15.00,1.00,2.00,8.00,4.00,5.00,7439.00,28869.00,5.00,25649.00,14548.00,9338.00,60701.00,28772.00,7395.00,23068.00,467516.00,800000.00,187111.15,18453.14,1869.90,314135176.83,4159395.07,39.96,2.00,25.96,12.00,145.82,133.82,12.00,91596.05,6289.98,1286.89,1014.51,18.70
483.00,412.00,15.00,5.00,9.00,9.00,5.00,7.00,7859.00,41276.00,9.00,27256.00,15743.00,11260.00,40340.00,32746.00,6970.00,23957.00,293248.00,800000.00,1235302.01,66264.82,4407.55,1001657493.54,5026362.56,52.80,6.00,32.80,14.00,231.47,217.47,14.00,98614.11,32882.35,1879.28,5303.60,44.08
211.00,124.00,15.00,6.00,0.00,0.00,9.00,5.00,4252.00,54711.00,6.00,19569.00,19127.00,6167.00,55106.00,34713.00,6909.00,16846.00,630822.00,800000.00,434755.37,20005.05,1077.44,231338952.67,1822567.86,31.59,7.00,15.59,9.00,67.64,58.64,9.00,64885.73,11056.77,247.09,1783.35,10.77
293.00,200.00,9.00,8.00,8.00,9.00,6.00,9.00,8062.00,51329.00,6.00,25714.00,19753.00,6157.00,38989.00,32881.00,6761.00,19477.00,443192.00,800000.00,1196737.49,54835.09,2932.66,815824359.62,2727598.52,49.60,9.00,25.60,15.00,163.27,148.27,15.00,94805.59,30399.50,553.41,4903.14,29.33
424.00,476.00,15.00,8.00,5.00,7.00,0.00,8.00,6625.00,34558.00,6.00,27858.00,11689.00,8537.00,68127.00,31802.00,7334.00,19342.00,520159.00,800000.00,2369330.18,108549.08,5804.04,1341632245.42,5061952.24,50.46,9.00,34.46,7.00,254.09,247.09,7.00,81603.61,60183.37,1905.98,9707.00,58.04
38.00,239.00,9.00,9.00,5.00,9.00,8.00,0.00,4713.00,44702.00,6.00,15890.00,12492.00,8996.00,41832.00,48501.00,5527.00,21692.00,308507.00,800000.00,303890.07,13290.75,654.18,146664197.26,1073797.50,31.76,10.00,4.76,17.00,21.76,4.76,17.00,73434.70,7620.83,85.77,1229.17,6.54
98.00,244.00,12.00,4.00,2.00,1.00,1.00,9.00,7961.00,51875.00,9.00,26622.00,16288.00,11570.00,51620.00,46819.00,6286.00,17107.00,653424.00,800000.00,321490.77,16472.79,1036.67,245245828.96,1742366.81,28.23,5.00,21.23,2.00,96.71,94.71,2.00,91181.92,8437.49,225.82,1360.89,10.37
475.00,177.00,14.00,2.00,8.00,9.00,6.00,6.00,5312.00,53546.00,7.00,19946.00,20294.00,8445.00,65869.00,33634.00,5583.00,16137.00,437846.00,800000.00,277825.51,19121.70,1593.91,251151339.56,3267119.93,41.50,3.00,23.50,15.00,138.23,123.23,15.00,71215.25,8051.67,793.99,1298.66,15.94
60.00,222.00,12.00,7.00,5.00,2.00,6.00,0.00,8379.00,49706.00,7.00,23710.00,18369.00,6975.00,37764.00,34610.00,5585.00,18340.00,476204.00,800000.00,249342.72,11461.47,616.24,175168498.75,1300420.33,21.77,8.00,5.77,8.00,13.77,5.77,8.00,95228.36,6339.47,125.79,1022.50,6.16
308.00,332.00,12.00,3.00,7.00,8.00,3.00,8.00,8350.00,33848.00,8.00,15628.00,14915.00,6074.00,58895.00,31496.00,7272.00,21831.00,443555.00,800000.00,458865.69,28910.12,2250.85,441281023.52,3603097.70,42.99,4.00,27.99,11.00,186.88,175.88,11.00,97490.33,12882.72,965.68,2077.86,22.51
397.00,264.00,12.00,4.00,1.00,4.00,5.00,6.00,8954.00,37314.00,9.00,29467.00,17464.00,10904.00,50180.00,25092.00,7448.00,17888.00,690035.00,800000.00,538368.35,31842.77,2344.22,509186544.33,3647781.82,39.19,5.00,25.19,9.00,146.59,137.59,9.00,96716.39,14791.76,989.78,2385.77,23.44
37.00,110.00,15.00,6.00,5.00,5.00,7.00,6.00,7244.00,51031.00,9.00,26480.00,15966.00,10010.00,42193.00,29470.00,6113.00,24817.00,582640.00,800000.00,212986.59,9292.54,455.27,133360716.73,718834.38,31.19,7.00,12.19,12.00,39.11,27.11,12.00,97278.99,5337.69,38.44,860.92,4.55
495.00,287.00,15.00,3.00,0.00,1.00,4.00,0.00,6658.00,32053.00,5.00,18081.00,16301.00,9569.00,47854.00,41711.00,7142.00,22956.00,716735.00,800000.00,251117.02,20928.31,1961.37,359764438.36,4246930.81,27.85,4.00,18.85,5.00,23.85,18.85,5.00,86524.67,7844.66,1341.63,1265.27,19.61
141.00,226.00,13.00,9.00,5.00,9.00,6.00,7.00,5793.00,31685.00,5.00,27324.00,20412.00,7682.00,55792.00,40824.00,5781.00,22195.00,746376.00,800000.00,1029911.65,43481.44,1993.90,476812992.17,2011385.96,44.43,10.00,19.43,15.00,102.02,87.02,15.00,79293.21,25584.68,300.94,4126.56,19.94
260.00,83.00,11.00,8.00,0.00,8.00,9.00,9.00,5420.00,41770.00,8.00,24419.00,12170.00,7619.00,35103.00,29874.00,5881.00,20312.00,431401.00,800000.00,780530.36,34005.80,1661.51,382656671.01,1655226.22,46.85,9.00,20.85,17.00,106.98,89.98,17.00,76152.53,19553.45,203.80,3153.78,16.62
184.00,236.00,13.00,2.00,5.00,3.00,3.00,9.00,8137.00,41080.00,8.00,16065.00,21374.00,10957.00,63384.00,39841.00,6545.00,16992.00,315662.00,800000.00,221420.72,13890.01,1077.52,202471322.99,2347991.67,32.92,3.00,23.92,6.00,133.64,127.64,6.00,90199.82,6207.05,410.09,1001.14,10.78
342.00,98.00,15.00,6.00,5.00,4.00,7.00,1.00,7980.00,33682.00,7.00,17738.00,19796.00,7664.00,51365.00,31843.00,5584.00,16698.00,654269.00,800000.00,392162.39,18718.95,1068.14,256885846.22,2062802.88,28.65,7.00,10.65,11.00,31.60,20.60,11.00,87221.86,10078.36,316.52,1625.54,10.68
101.00,157.00,10.00,6.00,1.00,0.00,8.00,4.00,8264.00,52472.00,9.00,17083.00,15564.00,7171.00,45093.00,35925.00,5666.00,18332.00,444099.00,800000.00,260444.78,12672.54,743.78,194017567.48,1418868.51,27.30,7.00,12.30,8.00,45.78,37.78,8.00,95197.50,6730.75,149.75,1085.61,7.44
284.00,252.00,15.00,3.00,9.00,5.00,3.00,6.00,4233.00,48515.00,5.00,26244.00,20071.00,10394.00,48473.00,49859.00,7396.00,23558.00,405469.00,800000.00,375463.52,21972.43,1601.31,273707812.41,3014331.96,34.38,4.00,22.38,8.00,121.70,113.70,8.00,73320.66,10279.36,675.87,1657.96,16.01
471.00,151.00,11.00,8.00,9.00,5.00,6.00,4.00,7396.00,35002.00,6.00,25984.00,19171.00,9994.00,49206.00,47435.00,5833.00,18827.00,259333.00,800000.00,998401.18,46343.18,2531.76,598791668.62,3004903.75,39.33,9.00,19.33,11.00,91.01,80.01,11.00,86326.18,25454.08,671.65,4105.50,25.32
86.00,202.00,14.00,7.00,1.00,3.00,3.00,2.00,5050.00,45270.00,8.00,26474.00,15411.00,7018.00,52363.00,27832.00,7292.00,24566.00,527882.00,800000.00,336632.05,15123.93,781.97,183685564.30,1485102.91,23.59,8.00,9.59,6.00,29.07,23.07,6.00,80392.38,8504.34,164.06,1371.67,7.82
284.00,137.00,15.00,7.00,0.00,8.00,5.00,3.00,6200.00,30148.00,8.00,25683.00,14652.00,11049.00,39023.00,34141.00,7487.00,17289.00,347342.00,800000.00,559572.97,25574.00,1361.84,293628416.20,2222547.71,35.36,8.00,14.36,13.00,59.85,46.85,13.00,75154.58,14204.01,367.44,2290.97,13.62
29.00,191.00,13.00,6.00,1.00,0.00,0.00,1.00,5247.00,55654.00,7.00,24198.00,11058.00,6247.00,67825.00,27068.00,7004.00,23932.00,740025.00,800000.00,136895.98,6256.62,333.18,82750458.23,838585.45,12.22,7.00,5.22,0.00,8.37,8.37,0.00,82519.01,3474.94,52.31,560.47,3.33
175.00,259.00,11.00,7.00,7.00,4.00,6.00,2.00,4775.00,39452.00,8.00,15667.00,15661.00,11364.00,37702.00,39398.00,6329.00,18853.00,396695.00,800000.00,503723.91,24550.98,1444.41,273752384.45,2398835.93,31.64,8.00,13.64,10.00,47.26,37.26,10.00,69098.79,13024.29,428.04,2100.69,14.44
245.00,414.00,15.00,7.00,0.00,9.00,2.00,4.00,5043.00,34301.00,8.00,27478.00,14687.00,7723.00,39264.00,45711.00,6086.00,23550.00,564576.00,800000.00,974452.09,46686.53,2678.89,534139007.01,3588515.70,40.92,8.00,21.92,11.00,106.54,95.54,11.00,76932.35,25069.86,957.88,4043.53,26.79
444.00,275.00,15.00,2.00,8.00,2.00,5.00,6.00,5705.00,50182.00,5.00,25503.00,17179.00,8745.00,55854.00,38278.00,6083.00,24435.00,563795.00,800000.00,332347.97,23956.17,2061.27,355007669.83,3937218.08,36.47,3.00,26.47,7.00,155.51,148.51,7.00,85198.76,9800.10,1153.09,1580.66,20.61
